upper bound H from error
2,3,4
1.0,1.0,1.0
1.0,1.0,1.0
6.7998387125959017,1.0,1.0
14.049637103340778,1.0,1.0
1.0,1.0,1.0
11.149717747042827,1.0,1.0
6.7998387125959017,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
8.2497983907448766,1.0,1.0
8.2497983907448766,1.0,1.0
12.599677425191803,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
12.599677425191803,1.0,1.0
9.6997580688938516,1.0,1.0
9.6997580688938516,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
14.049637103340778,1.0,1.0
14.049637103340778,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
14.049637103340778,1.0,1.0
15.499596781489753,1.0,1.0
11.149717747042827,1.0,1.0
15.499596781489753,1.0,1.0
14.049637103340778,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
14.049637103340778,1.0,1.0
14.049637103340778,1.0,1.0
15.499596781489753,1.0,1.0
11.149717747042827,1.0,1.0
8.2497983907448766,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
8.2497983907448766,1.0,1.0
11.149717747042827,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
6.7998387125959017,1.0,1.0
8.2497983907448766,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,6.9597050010474764,1.0
1.0,8.449631251309345,1.0
9.6997580688938516,1.0,1.0
14.049637103340778,1.0,1.0
8.2497983907448766,1.0,1.0
14.049637103340778,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
14.049637103340778,1.0,1.0
14.049637103340778,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
14.049637103340778,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
14.049637103340778,1.0,1.0
15.499596781489753,1.0,1.0
12.599677425191803,1.0,1.0
14.049637103340778,1.0,1.0
14.049637103340778,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
14.049637103340778,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
1.0,1.0,1.0
8.2497983907448766,1.0,1.0
5.3498790344469258,1.0,1.0
5.3498790344469258,1.0,1.0
8.2497983907448766,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
11.149717747042827,1.0,1.0
15.499596781489753,1.0,1.0
14.049637103340778,1.0,1.0
14.049637103340778,1.0,1.0
9.6997580688938516,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
8.2497983907448766,6.9597050010474764,1.0
12.599677425191803,8.449631251309345,1.0
8.2497983907448766,1.0,1.0
8.2497983907448766,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
12.599677425191803,1.0,9.9704155470733227
6.7998387125959017,1.0,9.9704155470733227
14.049637103340778,8.449631251309345,1.0
9.6997580688938516,12.919410002094953,1.0
6.7998387125959017,11.429483751833082,1.0
15.499596781489753,11.429483751833082,1.0
14.049637103340778,12.919410002094953,1.0
14.049637103340778,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.8999193562979508,1.0,1.0
11.149717747042827,1.0,1.0
8.2497983907448766,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,3.9798525005237382,3.990138515691108
1.0,9.9395575015712136,6.980277031382216
1.0,1.0,1.0
1.0,1.0,1.0
15.499596781489753,1.0,1.0
11.149717747042827,1.0,1.0
15.499596781489753,9.9395575015712136,1.0
14.049637103340778,6.9597050010474764,1.0
15.499596781489753,1.0,1.0
12.599677425191803,1.0,1.0
12.599677425191803,1.0,1.0
14.049637103340778,1.0,1.0
15.499596781489753,1.0,1.0
14.049637103340778,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
14.049637103340778,1.0,1.0
14.049637103340778,1.0,1.0
14.049637103340778,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,8.449631251309345,1.0
15.499596781489753,9.9395575015712136,1.0
14.049637103340778,1.0,1.0
14.049637103340778,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
14.049637103340778,1.0,1.0
14.049637103340778,1.0,1.0
15.499596781489753,1.0,1.0
15.499596781489753,1.0,1.0
