upper bound H from error
2,1.5,1.8,1.3999999999999999,1.5,1.0,1.0,1.0,1.3,1.8,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.5849625007211561,1.1584962500721157,2.5849625007211561,1.0,1.0,1.0,1.0,1.6000000000000001,1.7,1.0,1.0,1.0,2.2679700005769252,1.3169925001442313,2.1094737505048089,1.0,2.9931568569324174,4.3219280948873617,3.9897352853986261,4.3219280948873617,3.9897352853986261,3.9897352853986261,4.3219280948873617,3.65754247590989,4.3219280948873617,3.65754247590989,3.8073549220576042,3.5266194298518436,3.8073549220576042,3.8073549220576042,2.965148445440323,3.2458839376460835,3.2458839376460835,1.0,3.0,2.0,2.7999999999999998,2.3999999999999999,1.8,1.6000000000000001,1.0,1.0,2.2679700005769252,2.4264662506490406,1.6339850002884626,1.2,2.0,3.3219280948873622,3.3219280948873622,3.0897352853986262,1.9287712379549449,3.0897352853986262,1.2,1.8,1.0,1.8,1.2,2.0,1.1000000000000001,1.0,1.8999999999999999,1.1000000000000001,2.6253496664211537,2.3931568569324173,3.3219280948873622,3.0897352853986262,2.6253496664211537,2.6000000000000001,3.0,2.3999999999999999,2.6000000000000001,1.0,1.0,2.1094737505048089,1.792481250360578,1.6339850002884626,2.5849625007211561,1.3169925001442313,2.2679700005769252,2.5849625007211561,1.9509775004326935,2.5849625007211561,1.2,1.6000000000000001,1.0,3.5849625007211561,3.3264662506490406,3.3264662506490406,3.5849625007211561,2.8094737505048091,2.5509775004326936,2.7999999999999998,2.6000000000000001,2.2000000000000002,2.2000000000000002,1.0,2.5849625007211561,1.6339850002884626,2.1094737505048089,1.0,1.1000000000000001,1.8999999999999999,1.0,1.0,1.7,1.5,1.8,1.1000000000000001,1.0,1.0,1.1000000000000001,1.7,1.5,1.5,3.0897352853986262,2.1609640474436809,3.3219280948873622,2.8575424759098897,2.6253496664211537,1.0,1.6000000000000001,1.7,1.0,1.0,1.0,1.0,1.0,1.792481250360578,2.4264662506490406,2.4264662506490406,1.5,1.6000000000000001,1.6000000000000001,1.2,1.0,1.0,1.0,1.0,1.5,1.5,1.0,3.0,3.0,2.6000000000000001,2.6000000000000001,1.0,1.0,1.5,1.7,1.0,1.0,1.0,1.0,1.4754887502163467,2.4264662506490406,2.4264662506490406,1.2,1.5,1.6000000000000001,1.6000000000000001,1.0,1.0,1.0,1.3,1.6000000000000001,1.0,1.0,1.0,1.5,1.5,1.0,1.8,1.2,1.8999999999999999,1.2,1.2,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2679700005769252,1.6339850002884626,2.5849625007211561,2.5849625007211561,1.6339850002884626,2.5849625007211561,1.0,1.0,1.0,2.8575424759098897,3.3219280948873622,3.3219280948873622,2.8575424759098897,3.0897352853986262,1.0,1.0,1.3,1.5,1.0,1.0,1.6000000000000001,1.3999999999999999,1.0,2.2679700005769252,2.4264662506490406,1.6339850002884626,1.3,1.3999999999999999,1.0,1.3,1.5,1.0,1.0,1.0,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.9509775004326935,1.6339850002884626,2.4264662506490406,1.5,1.7,1.0,1.2,1.7,1.2,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1094737505048089,2.2679700005769252,1.9509775004326935,1.0,1.0,1.0,1.7,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.6000000000000001,1.0,1.0,1.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.8999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,1.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6000000000000001,1.3999999999999999,1.0
3,1.3999999999999999,1.5,1.0,1.6000000000000001,1.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5849625007211561,2.4264662506490406,1.3169925001442313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5849625007211561,1.1584962500721157,2.5849625007211561,1.0,1.1000000000000001,2.0,4.0,4.0,3.7000000000000002,2.7999999999999998,4.0,3.4000000000000004,3.4000000000000004,3.7000000000000002,3.5266194298518436,2.6844129532345624,3.8073549220576042,3.8073549220576042,3.2458839376460835,2.965148445440323,3.5266194298518436,1.0,1.0,1.0,1.0,1.0,1.4754887502163467,1.792481250360578,2.2679700005769252,1.0,1.0,1.0,1.9509775004326935,2.1094737505048089,1.6339850002884626,1.0,1.9509775004326935,2.4264662506490406,1.792481250360578,1.0,1.0,1.0,1.0,1.7,1.3,2.0,1.1000000000000001,1.0,1.0,1.9509775004326935,2.1094737505048089,2.1094737505048089,1.0,3.0,2.3999999999999999,2.3999999999999999,3.0,2.0,3.0,2.7999999999999998,1.8,1.0,1.0,1.0,1.9509775004326935,1.6339850002884626,2.2679700005769252,2.2679700005769252,1.6339850002884626,2.1094737505048089,2.5849625007211561,1.6339850002884626,2.5849625007211561,1.0,1.1000000000000001,1.8999999999999999,1.8,1.3,1.0,1.0,1.7,1.6000000000000001,1.8,1.3,3.0,2.3999999999999999,2.3999999999999999,2.2000000000000002,1.0,1.0,1.0,1.9509775004326935,2.5849625007211561,1.792481250360578,1.0,1.0,2.3999999999999999,1.8,2.3999999999999999,2.2000000000000002,1.0,1.0,1.6000000000000001,1.3,1.3,1.3999999999999999,1.0,1.0,1.3,1.7,2.8575424759098897,3.0897352853986262,2.6253496664211537,2.8575424759098897,2.3931568569324173,1.6000000000000001,1.1000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0897352853986262,3.0897352853986262,3.0897352853986262,3.0897352853986262,2.6253496664211537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1000000000000001,1.8,1.8,1.2,2.2679700005769252,2.1094737505048089,2.2679700005769252,1.3,1.7,1.0,1.0,1.6000000000000001,1.5,1.0,1.0,1.8,1.3999999999999999,1.0,1.0,2.7999999999999998,2.3999999999999999,2.7999999999999998,2.7999999999999998,1.0,1.0,1.0,1.6000000000000001,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6339850002884626,1.9509775004326935,2.1094737505048089,1.0,1.3,1.5,1.0,1.8,1.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.5,1.0,1.0,1.0,1.6000000000000001,1.7,1.0,1.6000000000000001,1.5,1.7,1.8,1.8,1.1000000000000001,1.0,1.0,1.6000000000000001,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.3999999999999999,1.0,1.3,1.6000000000000001,1.0,1.1000000000000001,1.8999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.6000000000000001,2.6000000000000001,2.7999999999999998,1.0,1.0,1.0,1.8999999999999999,1.6000000000000001,1.0,1.8,1.3,1.0,1.0,1.3,1.3999999999999999,2.1094737505048089,2.1094737505048089,2.2679700005769252,1.6000000000000001,1.6000000000000001,1.0,1.0,1.0,1.0,1.3,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6339850002884626,2.1094737505048089,2.1094737505048089,1.6000000000000001,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,1.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.3999999999999999,2.6000000000000001,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1584962500721157,2.5849625007211561,2.1094737505048089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4264662506490406,2.1094737505048089,1.3169925001442313,1.0,1.8,1.1000000000000001,1.0,3.7000000000000002,4.0,3.4000000000000004,3.4000000000000004,4.0,3.7000000000000002,4.0,4.0,3.5849625007211561,2.8094737505048091,3.3264662506490406,3.067970000576925,3.3264662506490406,2.8094737505048091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9509775004326935,2.2679700005769252,2.1094737505048089,1.0,1.0,1.0,1.0,1.0,1.3999999999999999,1.8,1.0,1.7,1.8,1.0,1.0,1.0,1.792481250360578,2.2679700005769252,2.1094737505048089,1.8,1.3,1.0,1.0,1.0,1.0,1.792481250360578,2.1094737505048089,2.2679700005769252,1.0,1.0,2.1094737505048089,2.1094737505048089,1.4754887502163467,2.4264662506490406,1.4754887502163467,2.4264662506490406,1.0,1.0,1.0,1.0,1.2,1.6000000000000001,1.1000000000000001,2.0,2.4264662506490406,2.2679700005769252,1.4754887502163467,1.0,1.0,1.0,1.7,1.3999999999999999,2.0,1.3,1.0,1.0,1.0,1.0,1.0,1.6000000000000001,1.8,1.0,2.5849625007211561,1.792481250360578,1.792481250360578,2.2679700005769252,2.2679700005769252,1.6339850002884626,1.0,1.0,1.0,1.0,2.4264662506490406,1.9509775004326935,1.9509775004326935,1.792481250360578,1.6339850002884626,2.5849625007211561,1.0,1.0,1.3999999999999999,1.6000000000000001,1.0,1.0,1.0,1.6000000000000001,1.2,1.7,1.3999999999999999,1.0,1.3,1.3999999999999999,1.0,1.0,1.3,1.3999999999999999,1.0,1.0,1.3999999999999999,1.8999999999999999,1.3,1.7,1.0,1.0,1.0,1.2,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.8,1.6000000000000001,1.3,2.2679700005769252,1.9509775004326935,1.9509775004326935,1.0,1.8999999999999999,1.6000000000000001,1.0,1.0,1.3999999999999999,1.8,1.0,1.0,1.3,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.6000000000000001,1.3,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.792481250360578,1.9509775004326935,2.1094737505048089,1.0,1.0,1.0,1.2,1.7,1.0,1.0,1.5,1.3,1.0,1.0,1.1000000000000001,1.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,1.1000000000000001,1.0,1.0,1.0,1.0,1.6000000000000001,1.6000000000000001,1.0,1.0,1.0,1.2,1.8999999999999999,1.0,1.0,1.0,1.6000000000000001,1.3,1.3999999999999999,1.5,1.6000000000000001,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,1.5,1.0,1.0,1.0,1.0,1.0,1.0,2.8575424759098897,2.8575424759098897,2.8575424759098897,2.1609640474436809,2.8575424759098897,1.0,1.0,1.0,1.6000000000000001,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.6000000000000001,1.0,1.8999999999999999,1.5,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.7,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6000000000000001,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.7,1.5,1.0,1.0,1.0,1.0,1.3999999999999999,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6000000000000001,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6000000000000001,3.0,2.3999999999999999,2.2000000000000002,1.6000000000000001,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8999999999999999,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1094737505048089,1.1584962500721157,2.4264662506490406,1.0,1.1000000000000001,1.8999999999999999,1.0,1.0,3.8073549220576042,3.8073549220576042,2.6844129532345624,3.2458839376460835,3.8073549220576042,3.5266194298518436,2.6844129532345624,2.8094737505048091,3.3264662506490406,3.3264662506490406,2.5509775004326936,3.5849625007211561,3.5849625007211561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.6000000000000001,1.0,1.5,1.6000000000000001,1.0,1.0,1.0,1.6339850002884626,2.1094737505048089,2.2679700005769252,1.0,1.0,1.0,1.0,1.0,1.8,1.2,1.0,2.1094737505048089,2.2679700005769252,2.1094737505048089,1.0,1.0,1.0,1.0,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.7,1.0,1.0,1.0,1.0,1.3,1.5,1.8999999999999999,1.2,1.3999999999999999,1.6000000000000001,1.0,1.0,1.0,1.3,1.3999999999999999,1.0,1.0,1.0,1.0,1.6000000000000001,1.1000000000000001,1.0,1.0,1.0,1.0,1.3999999999999999,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.3999999999999999,1.3999999999999999,1.0,1.0,1.3999999999999999,1.3999999999999999,1.0,1.0,1.0,1.3,1.5,1.0,1.0,1.0,1.6000000000000001,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.7,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.7,1.3,1.5,2.4264662506490406,1.792481250360578,1.9509775004326935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3999999999999999,1.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6000000000000001,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3999999999999999,1.5,1.7,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0897352853986262,2.6253496664211537,3.0897352853986262,2.6253496664211537,2.1609640474436809,1.0,1.0,1.5,1.8999999999999999,1.0,1.0,1.0,1.7,1.2,1.0,1.7,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.3,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3999999999999999,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1094737505048089,1.4754887502163467,1.9509775004326935,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6000000000000001,1.5,1.0,1.0,1.0,1.0,1.0,1.6000000000000001,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8999999999999999,1.0,1.0,1.0,1.0,3.5849625007211561,2.8094737505048091,3.067970000576925,3.067970000576925,3.5849625007211561,2.0339850002884625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,1.8,1.0,1.0,1.0,1.8999999999999999,1.1000000000000001,1.0,1.5,1.3,1.0,1.0,1.0,1.0,1.3999999999999999,1.6000000000000001,1.0,1.0,1.6339850002884626,2.2679700005769252,1.9509775004326935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,1.3,1.0,1.2,1.6000000000000001,1.0,1.0,1.3,1.7,1.0,1.0,1.0,1.0,1.7,1.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.7,1.1000000000000001,1.5,1.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.6000000000000001,1.0,1.0,1.0,1.6000000000000001,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.792481250360578,2.2679700005769252,2.1094737505048089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.7,1.6339850002884626,1.792481250360578,1.9509775004326935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,1.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6000000000000001,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9509775004326935,2.2679700005769252,2.2679700005769252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6000000000000001,1.5,1.0,1.0,1.3999999999999999,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6000000000000001,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
